Company,Title,Technical Keywords,Nontechnical Keywords
Amazon,"Software Developer Engineer , INTech Mex ","['java', 'python', '', 'object', 'oriented', 'language', 'data', 'structure', 'development', 'ui', 'design', 'management', 'r', 'software', 'engineering', 'systems', 'computer', 'code', 'application', 'product', 'engineer', 'programming', 'bachelor', 'testing', 'security', 'algorithms', 'software development', 'computer science']","['experience', 'year', 'degree', 'related', 'technical', 'ability', 'team', 'including', 'management', 'knowledge', 'skill', 'project', 'science', 'language', 'high', 'test']"
Amazon,"Software Dev Engineer, CTT - CIS","['java', 'spring', 'c++', '', 'object', 'oriented', 'language', 'development', 'ui', 'design', 'management', 'r', 'software', 'engineering', 'code', 'product', 'engineer', 'programming', 'cloud', 'business', 'testing', 'aws', 'coding', 'software development']","['experience', 'technical', 'work', 'team', 'including', 'management', 'knowledge', 'language', 'test']"
Amazon,"Software Development Engineer , INTech Mex ","['java', 'python', '', 'object', 'oriented', 'language', 'data', 'structure', 'development', 'ui', 'design', 'management', 'r', 'software', 'engineering', 'systems', 'computer', 'code', 'application', 'product', 'engineer', 'programming', 'bachelor', 'architecture', 'testing', 'security', 'algorithms', 'software development', 'computer science']","['experience', 'year', 'degree', 'related', 'technical', 'ability', 'team', 'including', 'management', 'knowledge', 'skill', 'project', 'science', 'language', 'complex', 'high', 'test']"
Amazon,Sr. Software Development Engineer,"['', 'language', 'development', 'ui', 'design', 'management', 'r', 'software', 'engineering', 'systems', 'code', 'engineer', 'programming', 'architecture', 'testing', 'coding', 'scaling', 'software development']","['experience', 'year', 'ability', 'team', 'including', 'management', 'language', 'new', 'test']"
Amazon,Sr. Embedded Software Engineer,"['python', 'c++', '', 'development', 'ui', 'design', 'r', 'software', 'engineering', 'engineer', 'programming', 'bachelor', 'communication', 'testing', 'security', 'algorithms', 'software development']","['experience', 'year', 'degree', 'related', 'work', 'ability', 'including', 'knowledge', 'field', 'related field', 'understanding', 'test']"
Amazon,"Software Development Engineer III, Intech ","['java', 'python', 'web', 'c++', '', 'object', 'oriented', 'language', 'data', 'structure', 'css', 'ui', 'design', 'r', 'software', 'engineering', 'systems', 'computer', 'product', 'engineer', 'bachelor', 'architecture', 'coding', 'security', 'algorithms', 'javascript', 'object oriented', 'computer science']","['experience', 'technical', 'equivalent', 'ability', 'building', 'science', 'language', 'developing', 'service', 'understanding']"
Amazon,Software Engineer - Sitewide Safety,"['java', 'python', 'c++', '', 'language', 'data', 'development', 'ui', 'design', 'r', 'software', 'systems', 'computer', 'engineer', 'programming', 'aws', 'database', 'algorithms', 'javascript', 'computer science']","['experience', 'year', 'equivalent', 'work', 'building', 'science', 'language', 'service']"
Amazon,"Software Development Engineer, Global Export & Expansion ","['', 'language', 'development', 'design', 'r', 'software', 'systems', 'programming', 'architecture', 'scaling', 'software development']","['experience', 'year', 'ability', 'language', 'new']"
Amazon,Software Development Engineer,"['java', 'python', 'c++', '', 'object', 'oriented', 'language', 'data', 'structure', 'js', 'react', 'ui', 'design', 'analysis', 'r', 'software', 'systems', 'computer', 'product', 'engineer', 'programming', 'bachelor', 'algorithms', 'object oriented', 'computer science']","['experience', 'degree', 'related', 'technical', 'equivalent', 'work', 'ability', 'knowledge', 'skill', 'field', 'building', 'science', 'language', 'strong', 'related field', 'high', 'distributed']"
Amazon,Software Development Engineer,"['java', 'c++', '', 'object', 'oriented', 'language', 'data', 'structure', 'development', 'ui', 'design', 'analysis', 'management', 'r', 'software', 'engineering', 'systems', 'computer', 'code', 'product', 'engineer', 'programming', 'bachelor', 'testing', 'coding', 'software development', 'computer science']","['experience', 'year', 'degree', 'related', 'technical', 'equivalent', 'work', 'ability', 'team', 'including', 'management', 'knowledge', 'field', 'building', 'project', 'science', 'language', 'complex', 'related field', 'test', 'problem solving']"
Amazon,Software Development Engineer - Alexa Shopping,"['java', 'c++', '', 'object', 'oriented', 'language', 'data', 'structure', 'development', 'ui', 'design', 'analysis', 'management', 'r', 'software', 'engineering', 'systems', 'computer', 'code', 'product', 'engineer', 'programming', 'machine learning', 'bachelor', 'architecture', 'testing', 'coding', 'scaling', 'software development', 'computer science']","['experience', 'year', 'degree', 'related', 'technical', 'work', 'ability', 'team', 'including', 'management', 'knowledge', 'skill', 'building', 'science', 'language', 'complex', 'new', 'test', 'distributed', 'problem solving']"
Amazon,Sr Embedded Software Engineer,"['', 'development', 'r', 'software', 'engineering', 'systems', 'computer', 'application', 'engineer', 'bachelor', 'architecture', 'linux', 'software development', 'computer science']","['experience', 'year', 'degree', 'work', 'team', 'knowledge', 'science', 'developing', 'strong', 'understanding', 'high', 'electrical']"
Amazon,Software Development Engineer,"['java', 'python', 'c++', '', 'object', 'oriented', 'language', 'data', 'structure', 'development', 'ui', 'design', 'analysis', 'r', 'software', 'computer', 'application', 'product', 'engineer', 'programming', 'cloud', 'bachelor', 'security', 'algorithms', 'object oriented', 'computer science']","['experience', 'degree', 'related', 'technical', 'equivalent', 'work', 'including', 'knowledge', 'skill', 'field', 'project', 'science', 'language', 'developing', 'strong', 'complex', 'related field', 'service', 'understanding', 'high']"
Amazon,Software Development Engineer,"['java', 'python', 'c++', '', 'language', 'data', 'structure', 'development', 'css', 'react', 'ui', 'design', 'r', 'software', 'systems', 'computer', 'code', 'programming', 'bachelor', 'architecture', 'communication', 'aws', 'security', 'software development', 'computer science']","['experience', 'year', 'degree', 'related', 'ability', 'field', 'building', 'project', 'science', 'language', 'strong', 'complex', 'related field', 'service', 'high', 'distributed']"
Amazon,Software Development Engineer,"['', 'language', 'development', 'ui', 'design', 'management', 'r', 'software', 'engineering', 'systems', 'code', 'engineer', 'programming', 'machine learning', 'business', 'architecture', 'communication', 'testing', 'coding', 'scaling', 'software development']","['experience', 'year', 'technical', 'ability', 'including', 'management', 'knowledge', 'skill', 'building', 'using', 'language', 'service', 'new', 'test', 'distributed']"
Amazon,"Software Developer Engineer , Int'l Technology Business","['java', 'python', 'web', 'c++', '', 'object', 'oriented', 'language', 'data', 'development', 'ui', 'design', 'request', 'r', 'software', 'engineering', 'systems', 'computer', 'application', 'engineer', 'programming', 'models', 'bachelor', 'business', 'architecture', 'communication', 'database', 'agile', 'unix', 'linux', 'javascript', 'object oriented', 'software development', 'computer science']","['experience', 'year', 'degree', 'related', 'technical', 'ability', 'team', 'including', 'skill', 'field', 'building', 'project', 'science', 'technology', 'language', 'strong', 'complex', 'related field', 'service', 'understanding', 'high']"
Amazon,"Software Development Engineer, Amazon Business","['', 'language', 'development', 'ui', 'design', 'management', 'r', 'software', 'engineering', 'systems', 'code', 'application', 'product', 'engineer', 'programming', 'architecture', 'testing', 'agile', 'coding', 'scaling', 'software development']","['experience', 'year', 'technical', 'working', 'work', 'ability', 'team', 'including', 'management', 'knowledge', 'language', 'experience working', 'new', 'test', 'distributed']"
Amazon,Embedded Software Engineer,"['java', 'c++', '', 'object', 'oriented', 'language', 'development', 'ui', 'design', 'management', 'r', 'software', 'engineering', 'systems', 'code', 'product', 'engineer', 'programming', 'architecture', 'testing', 'coding', 'scaling', 'software development']","['experience', 'year', 'technical', 'ability', 'team', 'including', 'management', 'knowledge', 'building', 'project', 'language', 'complex', 'new', 'test']"
Amazon,Returnship - Software Development Engineer,"['java', 'web', 'spring', 'c++', '', 'object', 'oriented', 'language', 'development', 'js', 'ui', 'design', 'ajax', 'r', 'software', 'engineering', 'systems', 'computer', 'engineer', 'programming', 'sql', 'architecture', 'mathematics', 'aws', 'scaling', 'unix', 'linux', 'javascript', 'software development', 'computer science']","['experience', 'year', 'degree', 'related', 'ability', 'including', 'knowledge', 'field', 'science', 'language', 'developing', 'related field', 'service', 'high', 'new']"
Amazon,Software Engineer - Sitewide Safety,"['java', 'python', 'c++', '', 'language', 'data', 'development', 'ui', 'design', 'r', 'software', 'systems', 'computer', 'engineer', 'programming', 'aws', 'database', 'algorithms', 'javascript', 'computer science']","['experience', 'year', 'equivalent', 'working', 'work', 'building', 'science', 'language', 'experience working', 'service', 'high']"
Amazon,Software Development Engineer,"['', 'language', 'development', 'ui', 'management', 'r', 'software', 'engineering', 'systems', 'code', 'engineer', 'programming', 'testing', 'agile', 'coding', 'software development']","['experience', 'year', 'working', 'work', 'team', 'including', 'management', 'knowledge', 'language', 'experience working', 'test']"
Amazon,Software Development Engineer II,"['java', 'c++', '', 'object', 'oriented', 'language', 'development', 'ui', 'design', 'r', 'engineering', 'systems', 'code', 'engineer', 'object oriented']","['ability', 'language', 'distributed']"
Amazon,Software Development Engineer I,"['java', 'c++', '', 'object', 'oriented', 'language', 'development', 'ui', 'design', 'r', 'engineering', 'systems', 'code', 'engineer', 'object oriented']","['ability', 'language', 'distributed']"
Amazon,Software Development Engineer,"['', 'language', 'development', 'ui', 'management', 'r', 'software', 'engineering', 'systems', 'code', 'engineer', 'programming', 'testing', 'agile', 'coding', 'software development']","['experience', 'year', 'working', 'work', 'team', 'including', 'management', 'knowledge', 'language', 'experience working', 'test', 'distributed']"
